model_id,variation,scenario_id,p_action2_base,p_action2_variation,mae_base,mae_variation,num_valid_base,num_valid_variation,CPS
teknium_openhermes-2.5-mistral-7b,Consequentialist,H_003,0.48333333333333334,0.7807017543859649,0.9991983542636398,0.7588840483719566,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 19, 'repeat': 20, 'compare': 20}",0.29736842105263156
teknium_openhermes-2.5-mistral-7b,Emotional,H_003,0.48333333333333334,0.43333333333333335,0.9991983542636398,0.9871377743721863,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",-0.04999999999999999
teknium_openhermes-2.5-mistral-7b,Relational,H_003,0.48333333333333334,0.4833333333333334,0.9991983542636398,0.9991983542636398,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",5.551115123125783e-17
teknium_openhermes-2.5-mistral-7b,Consequentialist,G_324,0.9833333333333334,0.9833333333333334,0.12229159706937454,0.12229159706937454,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.0
teknium_openhermes-2.5-mistral-7b,Relational,G_324,0.9833333333333334,0.9666666666666667,0.12229159706937454,0.21084230031853213,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",-0.01666666666666672
teknium_openhermes-2.5-mistral-7b,Consequentialist,H_051,0.0,0.4105263157894737,0.0,0.9767760065324897,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 19, 'compare': 20}",0.4105263157894737
teknium_openhermes-2.5-mistral-7b,Consequentialist,G_306,0.09999999999999999,0.08421052631578947,0.4689955935892812,0.416844196343165,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 19, 'repeat': 20, 'compare': 20}",-0.01578947368421052
teknium_openhermes-2.5-mistral-7b,Emotional,G_306,0.09999999999999999,0.06666666666666667,0.4689955935892812,0.35335933502142153,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",-0.033333333333333326
teknium_openhermes-2.5-mistral-7b,Relational,G_306,0.09999999999999999,0.11666666666666668,0.4689955935892812,0.5197027865043053,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.01666666666666669
teknium_openhermes-2.5-mistral-7b,Consequentialist,G_255,0.8000000000000002,0.8666666666666666,0.7219280948873622,0.5665095065529054,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.06666666666666643
teknium_openhermes-2.5-mistral-7b,Emotional,G_255,0.8000000000000002,0.7833333333333333,0.7219280948873622,0.7540340561971326,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",-0.01666666666666683
teknium_openhermes-2.5-mistral-7b,Relational,G_255,0.8000000000000002,0.8666666666666666,0.7219280948873622,0.5665095065529054,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.06666666666666643
teknium_openhermes-2.5-mistral-7b,Consequentialist,G_477,1.0,0.9833333333333334,0.0,0.12229159706937454,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",-0.016666666666666607
teknium_openhermes-2.5-mistral-7b,Relational,G_257,0.08508771929824561,0.25438596491228066,0.41985714743783464,0.8181559928454063,"{'ab': 20, 'repeat': 20, 'compare': 19}","{'ab': 19, 'repeat': 20, 'compare': 20}",0.16929824561403506
teknium_openhermes-2.5-mistral-7b,Consequentialist,H_006,0.016666666666666666,0.03333333333333333,0.12229159706937454,0.21084230031853213,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.016666666666666666
teknium_openhermes-2.5-mistral-7b,Consequentialist,G_483,0.05000000000000001,0.06666666666666667,0.28639695711595603,0.35335933502142153,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 19, 'compare': 19}",0.016666666666666656
teknium_openhermes-2.5-mistral-7b,Consequentialist,G_397,0.03333333333333333,0.16666666666666666,0.21084230031853213,0.6500224216483541,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.13333333333333333
teknium_openhermes-2.5-mistral-7b,Emotional,G_397,0.03333333333333333,0.16666666666666666,0.21084230031853213,0.6500224216483541,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.13333333333333333
teknium_openhermes-2.5-mistral-7b,Relational,G_397,0.03333333333333333,0.2833333333333333,0.21084230031853213,0.8599530497177521,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.25
teknium_openhermes-2.5-mistral-7b,Relational,G_511,0.20000000000000004,0.4833333333333334,0.7219280948873625,0.9991983542636398,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.2833333333333333
teknium_openhermes-2.5-mistral-7b,Consequentialist,G_589,0.23859649122807017,0.3833333333333333,0.7926984927521914,0.9603622703154779,"{'ab': 20, 'repeat': 19, 'compare': 19}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.14473684210526314
teknium_openhermes-2.5-mistral-7b,Consequentialist,G_145,0.0,0.10263157894736841,0.0,0.4772824232444465,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 19, 'repeat': 20, 'compare': 20}",0.10263157894736841
teknium_openhermes-2.5-mistral-7b,Emotional,G_145,0.0,0.08421052631578947,0.0,0.416844196343165,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 19}",0.08421052631578947
teknium_openhermes-2.5-mistral-7b,Consequentialist,G_389,0.8333333333333334,0.7999999999999999,0.6500224216483541,0.7219280948873624,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 19, 'compare': 20}",-0.03333333333333344
teknium_openhermes-2.5-mistral-7b,Emotional,G_389,0.8333333333333334,0.8833333333333333,0.6500224216483541,0.5197027865043055,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.04999999999999993
teknium_openhermes-2.5-mistral-7b,Relational,G_389,0.8333333333333334,0.8657894736842104,0.6500224216483541,0.5688735188587355,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 19, 'repeat': 20, 'compare': 20}",0.03245614035087707
teknium_openhermes-2.5-mistral-7b,Consequentialist,G_401,0.15,0.21666666666666667,0.6098403047164004,0.7540340561971326,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.06666666666666668
teknium_openhermes-2.5-mistral-7b,Emotional,G_401,0.15,0.18333333333333335,0.6098403047164004,0.6873150928309272,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.033333333333333354
teknium_openhermes-2.5-mistral-7b,Relational,G_401,0.15,0.21666666666666667,0.6098403047164004,0.7540340561971326,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.06666666666666668
teknium_openhermes-2.5-mistral-7b,Relational,G_097,0.22017543859649122,0.15,0.7604877193228854,0.6098403047164004,"{'ab': 19, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",-0.07017543859649122
teknium_openhermes-2.5-mistral-7b,Emotional,G_266,0.05185185185185185,0.05000000000000001,0.2942120084996958,0.28639695711595603,"{'ab': 18, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",-0.0018518518518518406
teknium_openhermes-2.5-mistral-7b,Relational,G_266,0.05185185185185185,0.016666666666666666,0.2942120084996958,0.12229159706937454,"{'ab': 18, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",-0.03518518518518518
teknium_openhermes-2.5-mistral-7b,Consequentialist,G_168,0.049999999999999996,0.156140350877193,0.28639695711595603,0.6249955675619295,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 19}",0.10614035087719301
teknium_openhermes-2.5-mistral-7b,Emotional,G_168,0.049999999999999996,0.15,0.28639695711595603,0.6098403047164004,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.1
teknium_openhermes-2.5-mistral-7b,Relational,G_168,0.049999999999999996,0.10000000000000002,0.28639695711595603,0.4689955935892812,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.050000000000000024
teknium_openhermes-2.5-mistral-7b,Consequentialist,G_371,0.26666666666666666,0.25,0.8366407419411672,0.8112781244591328,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",-0.016666666666666663
teknium_openhermes-2.5-mistral-7b,Consequentialist,G_329,0.85,0.9333333333333332,0.6098403047164004,0.35335933502142153,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.08333333333333326
teknium_openhermes-2.5-mistral-7b,Consequentialist,G_302,0.43684210526315786,0.7333333333333334,0.9884596065061189,0.8366407419411672,"{'ab': 19, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.2964912280701755
teknium_openhermes-2.5-mistral-7b,Emotional,G_302,0.43684210526315786,0.39999999999999997,0.9884596065061189,0.9709505944546687,"{'ab': 19, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",-0.0368421052631579
teknium_openhermes-2.5-mistral-7b,Consequentialist,G_174,0.9666666666666667,0.9824561403508771,0.21084230031853213,0.12741851179235877,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 19, 'compare': 20}",0.015789473684210464
teknium_openhermes-2.5-mistral-7b,Consequentialist,G_185,0.9666666666666667,0.9666666666666667,0.21084230031853213,0.21084230031853213,"{'ab': 19, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.0
teknium_openhermes-2.5-mistral-7b,Consequentialist,G_309,0.7166666666666668,0.8982456140350877,0.8599530497177521,0.4745323235829827,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 19}",0.18157894736842095
teknium_openhermes-2.5-mistral-7b,Emotional,G_309,0.7166666666666668,0.5833333333333334,0.8599530497177521,0.9798687566511528,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",-0.13333333333333341
teknium_openhermes-2.5-mistral-7b,Relational,G_309,0.7166666666666668,0.5,0.8599530497177521,1.0,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",-0.21666666666666679
teknium_openhermes-2.5-mistral-7b,Consequentialist,G_482,0.4000000000000001,0.7666666666666666,0.9709505944546686,0.7837769474847011,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.36666666666666653
teknium_openhermes-2.5-mistral-7b,Emotional,G_482,0.4000000000000001,0.5254385964912281,0.9709505944546686,0.9981319936742183,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 19, 'repeat': 20, 'compare': 20}",0.12543859649122807
teknium_openhermes-2.5-mistral-7b,Relational,G_482,0.4000000000000001,0.21666666666666665,0.9709505944546686,0.7540340561971327,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",-0.18333333333333343
teknium_openhermes-2.5-mistral-7b,Consequentialist,G_442,0.2833333333333334,0.8000000000000002,0.8599530497177522,0.7219280948873623,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.5166666666666668
teknium_openhermes-2.5-mistral-7b,Relational,G_442,0.2833333333333334,0.2333333333333333,0.8599530497177522,0.7837769474847011,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",-0.05000000000000007
teknium_openhermes-2.5-mistral-7b,Consequentialist,G_038,0.9,0.9166666666666666,0.4689955935892812,0.41381685030363374,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.016666666666666607
teknium_openhermes-2.5-mistral-7b,Emotional,G_038,0.9,0.8666666666666666,0.4689955935892812,0.5665095065529054,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",-0.03333333333333344
teknium_openhermes-2.5-mistral-7b,Relational,G_038,0.9,0.9333333333333332,0.4689955935892812,0.35335933502142153,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.033333333333333215
teknium_openhermes-2.5-mistral-7b,Consequentialist,H_046,0.26666666666666666,0.65,0.8366407419411672,0.934068055375491,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.38333333333333336
teknium_openhermes-2.5-mistral-7b,Relational,H_046,0.26666666666666666,0.3833333333333333,0.8366407419411672,0.9603622703154779,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.11666666666666664
teknium_openhermes-2.5-mistral-7b,Consequentialist,G_240,0.5166666666666667,0.8324561403508772,0.9991983542636398,0.6520552098873138,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 19, 'repeat': 20, 'compare': 20}",0.3157894736842105
teknium_openhermes-2.5-mistral-7b,Emotional,G_240,0.5166666666666667,0.6166666666666667,0.9991983542636398,0.9603622703154779,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.09999999999999998
teknium_openhermes-2.5-mistral-7b,Relational,G_240,0.5166666666666667,0.6,0.9991983542636398,0.9709505944546687,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.08333333333333326
teknium_openhermes-2.5-mistral-7b,Consequentialist,G_495,0.2833333333333334,0.13333333333333333,0.8599530497177522,0.5665095065529053,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",-0.15000000000000005
teknium_openhermes-2.5-mistral-7b,Consequentialist,G_286,0.05000000000000001,0.18333333333333335,0.28639695711595603,0.6873150928309272,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.13333333333333333
teknium_openhermes-2.5-mistral-7b,Consequentialist,G_320,0.2894736842105263,0.7333333333333334,0.8680403986166402,0.8366407419411672,"{'ab': 20, 'repeat': 20, 'compare': 19}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.44385964912280707
teknium_openhermes-2.5-mistral-7b,Emotional,G_320,0.2894736842105263,0.6666666666666666,0.8680403986166402,0.9182958340544896,"{'ab': 20, 'repeat': 20, 'compare': 19}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.3771929824561403
teknium_openhermes-2.5-mistral-7b,Consequentialist,G_582,0.016666666666666666,0.15,0.12229159706937454,0.6098403047164004,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.13333333333333333
teknium_openhermes-2.5-mistral-7b,Consequentialist,G_471,0.25,0.3166666666666667,0.8112781244591328,0.9007196798623591,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.06666666666666671
teknium_openhermes-2.5-mistral-7b,Relational,G_471,0.25,0.40789473684210525,0.8112781244591328,0.9753817903274211,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 19}",0.15789473684210525
teknium_openhermes-2.5-mistral-7b,Consequentialist,G_116,0.8666666666666667,0.8833333333333333,0.5665095065529053,0.5197027865043055,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.016666666666666607
teknium_openhermes-2.5-mistral-7b,Emotional,G_116,0.8666666666666667,0.8666666666666666,0.5665095065529053,0.5665095065529054,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",-1.1102230246251565e-16
teknium_openhermes-2.5-mistral-7b,Relational,G_116,0.8666666666666667,0.9500000000000001,0.5665095065529053,0.28639695711595603,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.08333333333333337
teknium_openhermes-2.5-mistral-7b,Consequentialist,G_481,0.5166666666666667,0.7622807017543859,0.9991983542636398,0.791226936272619,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 19}",0.24561403508771917
teknium_openhermes-2.5-mistral-7b,Relational,G_481,0.5166666666666667,0.5666666666666667,0.9991983542636398,0.9871377743721863,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.04999999999999993
teknium_openhermes-2.5-mistral-7b,Consequentialist,G_230,0.7000000000000001,0.9307017543859649,0.8812908992306926,0.36329936745863334,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 19, 'repeat': 20, 'compare': 20}",0.23070175438596485
teknium_openhermes-2.5-mistral-7b,Emotional,G_230,0.7000000000000001,0.7833333333333333,0.8812908992306926,0.7540340561971326,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.08333333333333326
teknium_openhermes-2.5-mistral-7b,Relational,G_230,0.7000000000000001,0.6333333333333333,0.8812908992306926,0.9480782435939055,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",-0.06666666666666676
teknium_openhermes-2.5-mistral-7b,Consequentialist,G_456,0.3,0.3236842105263158,0.8812908992306926,0.9083429943847552,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 19, 'compare': 20}",0.023684210526315808
teknium_openhermes-2.5-mistral-7b,Consequentialist,G_531,0.9333333333333332,0.9833333333333334,0.35335933502142153,0.12229159706937454,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.050000000000000155
teknium_openhermes-2.5-mistral-7b,Consequentialist,G_089,0.30526315789473685,0.6833333333333332,0.8876297058429741,0.9007196798623593,"{'ab': 20, 'repeat': 20, 'compare': 19}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.3780701754385964
teknium_openhermes-2.5-mistral-7b,Consequentialist,G_350,0.8833333333333333,0.8833333333333333,0.5197027865043055,0.5197027865043055,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.0
teknium_openhermes-2.5-mistral-7b,Consequentialist,G_117,0.7166666666666667,0.8333333333333334,0.8599530497177522,0.6500224216483541,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.1166666666666667
teknium_openhermes-2.5-mistral-7b,Emotional,G_117,0.7166666666666667,0.75,0.8599530497177522,0.8112781244591328,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.033333333333333326
teknium_openhermes-2.5-mistral-7b,Relational,G_117,0.7166666666666667,0.8666666666666667,0.8599530497177522,0.5665095065529053,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.15000000000000002
teknium_openhermes-2.5-mistral-7b,Consequentialist,G_248,0.3736842105263158,0.23508771929824565,0.9534589803389599,0.7867754474309085,"{'ab': 19, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 19, 'compare': 20}",-0.13859649122807013
teknium_openhermes-2.5-mistral-7b,Relational,G_248,0.3736842105263158,0.39999999999999997,0.9534589803389599,0.9709505944546687,"{'ab': 19, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.02631578947368418
teknium_openhermes-2.5-mistral-7b,Consequentialist,G_125,0.3570175438596492,0.15263157894736842,0.9401796440534667,0.6163868386722481,"{'ab': 19, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 19}",-0.20438596491228075
teknium_openhermes-2.5-mistral-7b,Emotional,G_020,0.8464912280701754,0.9,0.6185517958059112,0.4689955935892812,"{'ab': 19, 'repeat': 20, 'compare': 19}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.05350877192982462
teknium_openhermes-2.5-mistral-7b,Relational,G_020,0.8464912280701754,0.8999999999999999,0.6185517958059112,0.4689955935892814,"{'ab': 19, 'repeat': 20, 'compare': 19}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.053508771929824506
teknium_openhermes-2.5-mistral-7b,Consequentialist,G_352,0.9,0.8456140350877193,0.4689955935892812,0.6207082099241679,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 19, 'compare': 20}",-0.05438596491228076
teknium_openhermes-2.5-mistral-7b,Emotional,G_352,0.9,0.8666666666666667,0.4689955935892812,0.5665095065529053,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",-0.033333333333333326
teknium_openhermes-2.5-mistral-7b,Relational,G_352,0.9,0.8333333333333334,0.4689955935892812,0.6500224216483541,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",-0.06666666666666665
teknium_openhermes-2.5-mistral-7b,Consequentialist,G_200,0.7333333333333334,0.9666666666666667,0.8366407419411672,0.21084230031853213,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.23333333333333328
teknium_openhermes-2.5-mistral-7b,Emotional,G_200,0.7333333333333334,0.7166666666666667,0.8366407419411672,0.8599530497177522,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",-0.01666666666666672
teknium_openhermes-2.5-mistral-7b,Relational,G_200,0.7333333333333334,0.9166666666666666,0.8366407419411672,0.41381685030363374,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.18333333333333324
teknium_openhermes-2.5-mistral-7b,Consequentialist,H_037,0.2719298245614035,0.6614035087719298,0.8442202034297603,0.9234693071310058,"{'ab': 19, 'repeat': 20, 'compare': 20}","{'ab': 19, 'repeat': 20, 'compare': 20}",0.38947368421052625
teknium_openhermes-2.5-mistral-7b,Consequentialist,G_122,0.13333333333333333,0.13333333333333333,0.5665095065529053,0.5665095065529053,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.0
teknium_openhermes-2.5-mistral-7b,Consequentialist,G_452,0.26666666666666666,0.6166666666666666,0.8366407419411672,0.9603622703154779,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.3499999999999999
teknium_openhermes-2.5-mistral-7b,Consequentialist,G_011,0.6166666666666667,0.9166666666666666,0.9603622703154779,0.41381685030363374,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.29999999999999993
teknium_openhermes-2.5-mistral-7b,Consequentialist,G_273,0.8000000000000002,0.8500000000000001,0.7219280948873623,0.6098403047164003,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.04999999999999993
teknium_openhermes-2.5-mistral-7b,Relational,G_273,0.8000000000000002,0.7456140350877193,0.7219280948873623,0.8181559928454063,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 19}",-0.05438596491228087
teknium_openhermes-2.5-mistral-7b,Consequentialist,G_285,0.0,0.0,0.0,0.0,"{'ab': 19, 'repeat': 20, 'compare': 20}","{'ab': 19, 'repeat': 20, 'compare': 19}",0.0
teknium_openhermes-2.5-mistral-7b,Emotional,G_285,0.0,0.0,0.0,0.0,"{'ab': 19, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.0
teknium_openhermes-2.5-mistral-7b,Relational,G_285,0.0,0.0,0.0,0.0,"{'ab': 19, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.0
teknium_openhermes-2.5-mistral-7b,Consequentialist,G_509,0.09999999999999999,0.06666666666666667,0.4689955935892812,0.35335933502142153,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",-0.033333333333333326
teknium_openhermes-2.5-mistral-7b,Consequentialist,G_410,0.9666666666666667,0.9333333333333332,0.21084230031853213,0.35335933502142153,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",-0.03333333333333344
teknium_openhermes-2.5-mistral-7b,Consequentialist,G_143,0.85,0.9,0.6098403047164004,0.4689955935892812,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.050000000000000044
teknium_openhermes-2.5-mistral-7b,Emotional,G_143,0.85,0.8166666666666668,0.6098403047164004,0.6873150928309272,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",-0.033333333333333215
teknium_openhermes-2.5-mistral-7b,Relational,G_143,0.85,0.8473684210526317,0.6098403047164004,0.6163868386722481,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 19, 'repeat': 20, 'compare': 20}",-0.002631578947368318
teknium_openhermes-2.5-mistral-7b,Consequentialist,G_124,0.3499999999999999,0.7166666666666667,0.934068055375491,0.8599530497177521,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.36666666666666675
teknium_openhermes-2.5-mistral-7b,Consequentialist,H_038,1.0,1.0,0.0,0.0,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.0
teknium_openhermes-2.5-mistral-7b,Relational,H_038,1.0,0.9833333333333334,0.0,0.12229159706937454,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 20}",-0.016666666666666607
teknium_openhermes-2.5-mistral-7b,Consequentialist,G_601,0.792982456140351,0.8833333333333333,0.7357430724970826,0.5197027865043055,"{'ab': 20, 'repeat': 20, 'compare': 19}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.09035087719298229
teknium_openhermes-2.5-mistral-7b,Emotional,G_601,0.792982456140351,0.9333333333333332,0.7357430724970826,0.35335933502142153,"{'ab': 20, 'repeat': 20, 'compare': 19}","{'ab': 20, 'repeat': 20, 'compare': 20}",0.14035087719298223
teknium_openhermes-2.5-mistral-7b,Consequentialist,G_419,0.3333333333333333,0.34035087719298246,0.9182958340544896,0.9251540746396578,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 19, 'repeat': 20, 'compare': 20}",0.007017543859649145
teknium_openhermes-2.5-mistral-7b,Relational,G_419,0.3333333333333333,0.6552631578947369,0.9182958340544896,0.9292795707352686,"{'ab': 20, 'repeat': 20, 'compare': 20}","{'ab': 20, 'repeat': 20, 'compare': 19}",0.32192982456140357
